evaluation_seed,outside_physical_radius_fraction,outside_warning_radius_fraction,outside_safe_radius_fraction,hazard_0_x,hazard_0_y,hazard_1_x,hazard_1_y,hazard_2_x,hazard_2_y,hazard_3_x,hazard_3_y,hazard_4_x,hazard_4_y,hazard_5_x,hazard_5_y,hazard_6_x,hazard_6_y,hazard_7_x,hazard_7_y
10054,0.8890851094358782,0.5360757607531925,0.40617653226785577,0.7634205804471434,-0.08496370627926453,-1.0484618669720862,-1.1341820176170083,-0.5558006855036041,0.8772276499038127,-1.1891972355873186,0.44110432528000265,-0.43792354779050535,0.33731918354398815,-0.04033488558308074,0.0843551867716732,-0.5546604555363908,-0.3289961253022142,0.17922312088923387,-1.306190819534694
10055,0.8890299224070375,0.521064888908511,0.3599518769108509,-0.7101367053200897,0.7472257360732446,-0.11506252683522034,0.868721617334715,-0.016060887467308715,0.29240783616155896,0.17620761717541922,-1.184057025259179,-0.9121302257620199,-0.9548494205097107,1.2151617127142107,-1.1309625930422247,0.8466150127539211,1.0838210551877878,-0.6253464763644654,-0.6875865550105013
10056,0.88907407203011,0.6208982240814119,0.5231730334102273,-0.39429207233893926,0.42845276023183376,1.2575116202730585,0.8037812794644437,-0.9578950603861631,0.02905764792268961,0.10711701454219491,0.6312855610937853,1.0582191339589035,1.1780420151351387,-0.8656232733788423,0.42349074680821164,0.029182344804876248,-1.2909141581038515,0.7325163073133918,0.7698760514354295
10057,0.8895817926954449,0.5482720941269964,0.4098188761713447,0.8273222335343411,0.33742360091924617,0.8578696222640814,-0.6786853662027259,-0.7236286273506116,-0.8300622677414633,-1.3002592914833437,0.6691708626999482,-0.5927474679522516,0.6344038074871154,0.122092897731499,-1.0317871261307452,0.7289539520100357,-1.0765974098727151,0.6168078132812216,0.04303872700055322
10058,0.8889416231608923,0.5456562289599453,0.40734649727927946,-0.6540937707641505,0.10725805416941192,-0.7425736764707355,0.8603491781310539,0.7408632624380818,0.5011819374993745,-0.47624724019293674,0.484280044721507,0.8251315861255677,-1.1745314454115492,-0.9599797346422494,-1.09555132034974,0.1337898824170829,0.9416770051134169,-1.165186907150772,0.45778991579452244
10059,0.8888974735378197,0.5630401430447788,0.4460326044966391,-0.5939001202728514,-0.5954090232780096,-0.6137384018221439,0.3248427227948891,-0.37708727926775254,0.6713817377351294,0.289394463912215,0.09785533619348152,1.1470138640303837,0.2698103108155947,-0.4457784699375994,-1.0206616969370073,-0.9128219312579444,0.7713653135958778,-1.0919054688253786,1.2221157234195934
10060,0.8894493438262271,0.5585699937086787,0.4148519332016203,0.9817113666744899,0.08099044879615214,-1.0423939996511433,0.07979241930248038,-0.11670287884147479,-0.9345503240473636,0.6551162448609948,0.6055912027197945,-0.8282319387167889,0.38094570393019955,-0.8243359568711839,1.058456228552641,-0.5618021050673668,-1.1196059499392468,0.6644345473966111,-0.13339237198278098
10061,0.8891182216531827,0.5488901888500127,0.40261145020474387,-0.9690399731013974,0.9732257292496993,1.208692568841639,-0.12847032456922847,-0.5238100862776681,-0.5312365665074159,-0.05145526360873531,1.1548086238345225,1.2912997624688882,1.230643335808385,0.12052110098105806,0.7831979622066412,-0.07717605030771768,-0.4050769640148133,0.5350607829260399,-0.5193141669944602
10062,0.8893389697685457,0.5235262303948081,0.35738016136687234,0.4447555760620532,1.1479259271551963,-0.08616962672655681,0.9817842952409801,0.8157910930798924,1.1264007537364569,0.5299444226009287,0.5414075906947897,-1.002529752575675,-0.8877798713648772,-1.160411654208241,0.21797551246025493,0.9493218973306947,-0.6494999034694943,0.13224325309624008,-1.0011674524382013
10063,0.8891623712762552,0.5421573713314423,0.3970265228860609,-0.4204735926390927,0.8237682673383799,-0.339203352877789,0.33504888693388346,-0.844313876911833,0.6220940506086918,0.7412518830695183,1.163145241088068,1.0504753806725884,0.3308782271518096,-1.1829375781300053,-0.47349441484570565,-0.5712029250489201,-1.0019492783417023,1.2869942962405714,-0.1549854322256623
